target_id,source_id,infomap_score,Target,Source,year,module
32,24,0.000573109,Eileen Schell,Glynda Hull,2012,8
32,25,0.000573109,Eileen Schell,Tomás Kalmar,2012,8
32,26,0.000573109,Eileen Schell,Carmen Kynard,2012,8
32,27,0.000573109,Eileen Schell,G Ladson-Billings,2012,8
32,28,0.000573109,Eileen Schell,Eileen Lagman,2012,8
32,29,0.000573109,Eileen Schell,Robert Merton,2012,8
32,30,0.000573109,Eileen Schell,Catherine Prendergast,2012,8
16,1,0.00114622,Janet Emig,Douglas Hesse,2012,10
16,2,0.000573109,Janet Emig,Deborah Brandt,2012,10
16,3,0.00114622,Janet Emig,Robert Yagelski,2012,10
16,4,0.000573109,Janet Emig,Stephen North,2012,10
16,5,0.000573109,Janet Emig,Janice Lauer,2012,10
16,6,0.000573109,Janet Emig,Steven Alvarez,2012,10
16,7,0.000573109,Janet Emig,John Boe,2012,10
16,8,0.000573109,Janet Emig,Fien De Smedt,2012,10
16,9,0.000573109,Janet Emig,Kory Ching,2012,10
16,10,0.000573109,Janet Emig,M. Christiansen,2012,10
16,11,0.000573109,Janet Emig,Doug Cloud,2012,10
16,12,0.000573109,Janet Emig,Jenae Cohn,2012,10
16,13,0.000573109,Janet Emig,College Connors,2012,10
16,14,0.000573109,Janet Emig,James Daniel,2012,10
16,15,0.000573109,Janet Emig,Anne Dyson,2012,10
17,1,0.00114622,Katherine Fredlund,Douglas Hesse,2012,10
17,2,0.000573109,Katherine Fredlund,Deborah Brandt,2012,10
17,3,0.00114622,Katherine Fredlund,Robert Yagelski,2012,10
17,4,0.000573109,Katherine Fredlund,Stephen North,2012,10
17,5,0.000573109,Katherine Fredlund,Janice Lauer,2012,10
17,6,0.000573109,Katherine Fredlund,Steven Alvarez,2012,10
17,7,0.000573109,Katherine Fredlund,John Boe,2012,10
17,8,0.000573109,Katherine Fredlund,Fien De Smedt,2012,10
17,9,0.000573109,Katherine Fredlund,Kory Ching,2012,10
17,10,0.000573109,Katherine Fredlund,M. Christiansen,2012,10
17,11,0.000573109,Katherine Fredlund,Doug Cloud,2012,10
17,12,0.000573109,Katherine Fredlund,Jenae Cohn,2012,10
17,13,0.000573109,Katherine Fredlund,College Connors,2012,10
17,14,0.000573109,Katherine Fredlund,James Daniel,2012,10
1,2,0.000635563,Clay Spinuzzi,Jason Swarts,2012,11
1,3,0.000635563,Clay Spinuzzi,Jim Henry,2012,11
1,4,0.000635563,Clay Spinuzzi,Amy Boesky,2012,11
1,5,0.000635563,Clay Spinuzzi,Richard Grusin,2012,11
1,6,0.000635563,Clay Spinuzzi,Kristine Bruss,2012,11
1,7,0.000635563,Clay Spinuzzi,Rebecca Powell,2012,11
1,8,0.000635563,Clay Spinuzzi,Kathy Charmaz,2012,11
1,9,0.000635563,Clay Spinuzzi,Ashley Clayson,2012,11
1,10,0.000635563,Clay Spinuzzi,Sharon Crowley,2012,11
1,11,0.000635563,Clay Spinuzzi,Peter Elbow,2012,11
1,12,0.000635563,Clay Spinuzzi,Catherine Fisk,2012,11
1,13,0.000635563,Clay Spinuzzi,Michel Foucault,2012,11
1,14,0.000635563,Clay Spinuzzi,Sheldon George,2012,11
1,15,0.000635563,Clay Spinuzzi,Eli Goldblatt,2012,11
1,16,0.000635563,Clay Spinuzzi,Robert Griffin,2012,11
1,17,0.000635563,Clay Spinuzzi,Maxine Hairston,2012,11
1,18,0.000635563,Clay Spinuzzi,Dave Clark,2012,11
1,19,0.000635563,Clay Spinuzzi,Marcia Curtis,2012,11
1,20,0.000635563,Clay Spinuzzi,Susan Wells,2012,11
1,21,0.000635563,Clay Spinuzzi,Tim Laquintano,2012,11
1,22,0.000635563,Clay Spinuzzi,Bruno Latour,2012,11
1,23,0.000635563,Clay Spinuzzi,Elisabeth Miller,2012,11
1,24,0.000635563,Clay Spinuzzi,Barbara Mirel,2012,11
1,25,0.000635563,Clay Spinuzzi,Lisa D. McNair,2012,11
1,26,0.000635563,Clay Spinuzzi,Lissa Holloway-Attaway,2012,11
1,27,0.000635563,Clay Spinuzzi,Emily Petersen,2012,11
1,28,0.000635563,Clay Spinuzzi,Mark Rose,2012,11
1,29,0.000635563,Clay Spinuzzi,Ellen Samuels,2012,11
1,30,0.000635563,Clay Spinuzzi,Matthew Seeger,2012,11
1,31,0.000635563,Clay Spinuzzi,David J. Miller,2012,11
1,32,0.000635563,Clay Spinuzzi,Jeffrey Doak,2012,11
1,33,0.000635563,Clay Spinuzzi,Shaun Slattery,2012,11
1,34,0.000635563,Clay Spinuzzi,Janine Solberg,2012,11
34,1,0.00114622,Maureen McBride,Ellen Carillo,2012,13
34,2,0.00114622,Maureen McBride,Susan Hekman,2012,13
34,3,0.00114622,Maureen McBride,Aries Arditi,2012,13
34,4,0.00114622,Maureen McBride,Naomi Baron,2012,13
34,5,0.00114622,Maureen McBride,David Bartholomae,2012,13
34,6,0.00114622,Maureen McBride,Stephen Bernhardt,2012,13
34,7,0.000573109,Maureen McBride,Don Bialotsky,2012,13
34,8,0.000573109,Maureen McBride,Susan Bordo,2012,13
34,9,0.000573109,Maureen McBride,Doug Brent,2012,13
34,10,0.000573109,Maureen McBride,Michael Bunn,2012,13
34,11,0.000573109,Maureen McBride,Fredric G. Gale,2012,13
34,12,0.000573109,Maureen McBride,Brenda Jo Brueggeman,2012,13
34,13,0.000573109,Maureen McBride,Sidney Dobrin,2012,13
34,14,0.000573109,Maureen McBride,Jay Dolmage,2012,13
34,15,0.000573109,Maureen McBride,Patricia Dunn,2012,13
34,16,0.000573109,Maureen McBride,Jennifer D. Turner,2012,13
34,17,0.000573109,Maureen McBride,Lester Faigley,2012,13
34,18,0.000573109,Maureen McBride,Kristie Fleckenstein,2012,13
34,19,0.000573109,Maureen McBride,Cynthia Lewiecki-Wilson,2012,13
34,20,0.000573109,Maureen McBride,Xin Gale,2012,13
34,21,0.000573109,Maureen McBride,Rosemarie Garland-Thomson,2012,13
34,22,0.000573109,Maureen McBride,Joseph Harris,2012,13
34,23,0.000573109,Maureen McBride,Mary Taylor Huber,2012,13
34,24,0.000573109,Maureen McBride,Joseph Janangelo,2012,13
34,25,0.000573109,Maureen McBride,Jay Jordan,2012,13
34,26,0.000573109,Maureen McBride,Abby Knoblauch,2012,13
34,27,0.000573109,Maureen McBride,Michael Brody,2012,13
34,28,0.000573109,Maureen McBride,Beverly J. Moss,2012,13
34,29,0.000573109,Maureen McBride,Carole Clark Papper,2012,13
34,30,0.000573109,Maureen McBride,Sondra Perl,2012,13
34,31,0.000573109,Maureen McBride,Mariolina Salvatori,2012,13
34,32,0.000573109,Maureen McBride,Patricia Donahue,2012,13
6,1,0.00114622,Maurice Charland,Carolyn Skinner,2012,15
6,2,0.000573109,Maurice Charland,Jacqueline Bacon,2012,15
6,3,0.000573109,Maurice Charland,Katharine Bateman,2012,15
6,4,0.000573109,Maurice Charland,Carla Bittel,2012,15
6,5,0.000573109,Maurice Charland,Joan Burstyn,2012,15
7,1,0.00114622,Edward Clarke,Carolyn Skinner,2012,15
7,2,0.000573109,Edward Clarke,Jacqueline Bacon,2012,15
7,3,0.000573109,Edward Clarke,Katharine Bateman,2012,15
7,4,0.000573109,Edward Clarke,Carla Bittel,2012,15
7,5,0.000573109,Edward Clarke,Joan Burstyn,2012,15
8,1,0.00114622,Patricia Collins,Carolyn Skinner,2012,15
8,2,0.000573109,Patricia Collins,Jacqueline Bacon,2012,15
8,3,0.000573109,Patricia Collins,Katharine Bateman,2012,15
8,4,0.000573109,Patricia Collins,Carla Bittel,2012,15
8,5,0.000573109,Patricia Collins,Joan Burstyn,2012,15
9,1,0.00114622,Anna Manning Comfort,Carolyn Skinner,2012,15
9,2,0.000573109,Anna Manning Comfort,Jacqueline Bacon,2012,15
9,3,0.000573109,Anna Manning Comfort,Katharine Bateman,2012,15
9,4,0.000573109,Anna Manning Comfort,Carla Bittel,2012,15
1,2,0.000605699,Walter Mignolo,Suresh Canagarajah,2012,16
1,3,0.000605699,Walter Mignolo,Damian Baca,2012,16
1,4,0.000605699,Walter Mignolo,Victor VillanuevaJr,2012,16
1,5,0.000605699,Walter Mignolo,Homi Bhabha,2012,16
1,6,0.000605699,Walter Mignolo,Howard Blume,2012,16
1,7,0.000605699,Walter Mignolo,Qwo-Li Driskill,2012,16
1,8,0.000605699,Walter Mignolo,Connie Dyste,2012,16
1,9,0.000605699,Walter Mignolo,Susana Ibarra Johnson,2012,16
1,10,0.000605699,Walter Mignolo,Kate Seltzer,2012,16
1,11,0.000605699,Walter Mignolo,Bruce Gilley,2012,16
1,12,0.000605699,Walter Mignolo,Gregorio Hernandez-Zamora,2012,16
1,13,0.000605699,Walter Mignolo,Christiane Donahue,2012,16
1,14,0.000605699,Walter Mignolo,Miguel León-Portilla,2012,16
1,15,0.000605699,Walter Mignolo,Gloria Howerton,2012,16
1,16,0.000605699,Walter Mignolo,Alesandro Najera,2012,16
1,17,0.000605699,Walter Mignolo,Jason Palmeri,2012,16
1,18,0.000605699,Walter Mignolo,Cynthia Selfe,2012,16
1,19,0.000605699,Walter Mignolo,Cruz Medina,2012,16
2,1,0.000851845,Kathleen Mollick,Karlyn Campbell,2012,17
2,3,0.000340738,Kathleen Mollick,Michele Lockhart,2012,17
2,4,0.000340738,Kathleen Mollick,Trevor Parry-Giles,2012,17
2,5,0.000170369,Kathleen Mollick,Celeste Condit,2012,17
2,6,0.000170369,Kathleen Mollick,Rebecca Richards,2012,17
2,7,0.000170369,Kathleen Mollick,Christopher Byrne,2012,17
2,8,0.000170369,Kathleen Mollick,Liam Stanley,2012,17
2,9,0.000170369,Kathleen Mollick,Toby Bates,2012,17
2,10,0.000170369,Kathleen Mollick,Diane Blair,2012,17
2,11,0.000170369,Kathleen Mollick,Matthew A. Morrow,2012,17
2,12,0.000170369,Kathleen Mollick,John Campbell,2012,17
2,13,0.000170369,Kathleen Mollick,Kathleen Hall Jamieson,2012,17
2,14,0.000170369,Kathleen Mollick,Kelly L. Winfrey,2012,17
2,15,0.000170369,Kathleen Mollick,Jonathan Charteris-Black,2012,17
2,16,0.000170369,Kathleen Mollick,James Cooper,2012,17
2,17,0.000170369,Kathleen Mollick,Donald Davidson,2012,17
2,18,0.000170369,Kathleen Mollick,Daphne Desser,2012,17
2,19,0.000170369,Kathleen Mollick,Mari Boor Tonn,2012,17
2,20,0.000170369,Kathleen Mollick,Stephen Dyson,2012,17
2,21,0.000170369,Kathleen Mollick,Jeremy Engels,2012,17
2,22,0.000170369,Kathleen Mollick,Stephen Evans,2012,17
2,23,0.000170369,Kathleen Mollick,James Martin,2012,17
2,24,0.000170369,Kathleen Mollick,nan Hansard,2012,17
2,25,0.000170369,Kathleen Mollick,"Kathleen Jamieson,",2012,17
2,26,0.000170369,Kathleen Mollick,Carla Kaplan,2012,17
2,27,0.000170369,Kathleen Mollick,Casey Kelly,2012,17
2,28,0.000170369,Kathleen Mollick,Richard Kelly,2012,17
2,29,0.000170369,Kathleen Mollick,David Marsh,2012,17
2,30,0.000170369,Kathleen Mollick,Nam-Kook Kim,2012,17
2,31,0.000170369,Kathleen Mollick,Anthony King,2012,17
2,32,0.000170369,Kathleen Mollick,J. Auer,2012,17
2,33,0.000170369,Kathleen Mollick,Linda Leung,2012,17
2,34,0.000170369,Kathleen Mollick,Thomas Edgington,2012,17
35,1,0.000768688,Megan McIntyre,Karlyn Campbell,2012,17
35,2,0.000153738,Megan McIntyre,Kathleen Mollick,2012,17
35,3,0.000307475,Megan McIntyre,Michele Lockhart,2012,17
35,4,0.000307475,Megan McIntyre,Trevor Parry-Giles,2012,17
35,5,0.000153738,Megan McIntyre,Celeste Condit,2012,17
35,6,0.000153738,Megan McIntyre,Rebecca Richards,2012,17
35,7,0.000153738,Megan McIntyre,Christopher Byrne,2012,17
35,8,0.000153738,Megan McIntyre,Liam Stanley,2012,17
35,9,0.000153738,Megan McIntyre,Toby Bates,2012,17
35,10,0.000153738,Megan McIntyre,Diane Blair,2012,17
35,11,0.000153738,Megan McIntyre,Matthew A. Morrow,2012,17
35,12,0.000153738,Megan McIntyre,John Campbell,2012,17
35,13,0.000153738,Megan McIntyre,Kathleen Hall Jamieson,2012,17
35,14,0.000153738,Megan McIntyre,Kelly L. Winfrey,2012,17
35,15,0.000153738,Megan McIntyre,Jonathan Charteris-Black,2012,17
35,16,0.000153738,Megan McIntyre,James Cooper,2012,17
35,17,0.000153738,Megan McIntyre,Donald Davidson,2012,17
35,18,0.000153738,Megan McIntyre,Daphne Desser,2012,17
35,19,0.000153738,Megan McIntyre,Mari Boor Tonn,2012,17
35,20,0.000153738,Megan McIntyre,Stephen Dyson,2012,17
35,21,0.000153738,Megan McIntyre,Jeremy Engels,2012,17
35,22,0.000153738,Megan McIntyre,Stephen Evans,2012,17
35,23,0.000153738,Megan McIntyre,James Martin,2012,17
35,24,0.000153738,Megan McIntyre,nan Hansard,2012,17
35,25,0.000153738,Megan McIntyre,"Kathleen Jamieson,",2012,17
35,26,0.000153738,Megan McIntyre,Carla Kaplan,2012,17
35,27,0.000153738,Megan McIntyre,Casey Kelly,2012,17
35,28,0.000153738,Megan McIntyre,Richard Kelly,2012,17
35,29,0.000153738,Megan McIntyre,David Marsh,2012,17
35,30,0.000153738,Megan McIntyre,Nam-Kook Kim,2012,17
35,31,0.000153738,Megan McIntyre,Anthony King,2012,17
35,32,0.000153738,Megan McIntyre,J. Auer,2012,17
35,33,0.000153738,Megan McIntyre,Linda Leung,2012,17
29,1,0.000461213,Dolores Delgado Bernal,Aja Martinez,2012,19
29,2,0.000153738,Dolores Delgado Bernal,Cruz Medina,2012,19
29,3,0.000153738,Dolores Delgado Bernal,Adam Banks,2012,19
29,4,0.000307475,Dolores Delgado Bernal,Lisa King,2012,19
29,5,0.000307475,Dolores Delgado Bernal,Emma Pérez,2012,19
29,6,0.000153738,Dolores Delgado Bernal,Linda Smith,2012,19
29,7,0.000153738,Dolores Delgado Bernal,Eduardo Bonilla-Silva,2012,19
29,8,0.000153738,Dolores Delgado Bernal,Godwin Agboka,2012,19
29,9,0.000153738,Dolores Delgado Bernal,Rafael Carranza,2012,19
29,10,0.000153738,Dolores Delgado Bernal,Paul Colford,2012,19
29,11,0.000153738,Dolores Delgado Bernal,Aja Y. Martinez,2012,19
29,12,0.000153738,Dolores Delgado Bernal,nan crunkadelic,2012,19
29,13,0.000153738,Dolores Delgado Bernal,Richard Delgado,2012,19
29,14,0.000153738,Dolores Delgado Bernal,Stokely Carmichael,2012,19
29,15,0.000153738,Dolores Delgado Bernal,Ezekiel Choffel,2012,19
29,16,0.000153738,Dolores Delgado Bernal,Frankie Condon,2012,19
29,17,0.000153738,Dolores Delgado Bernal,Dolores DelgadoBernal,2012,19
29,18,0.000153738,Dolores Delgado Bernal,W.E.B DuBois,2012,19
29,19,0.000153738,Dolores Delgado Bernal,Philomena Essed,2012,19
29,20,0.000153738,Dolores Delgado Bernal,Tara J. Yosso,2012,19
29,21,0.000153738,Dolores Delgado Bernal,Derrick Bell,2012,19
29,22,0.000153738,Dolores Delgado Bernal,Wendy Leo Moore,2012,19
29,23,0.000153738,Dolores Delgado Bernal,Nolan Cabrera,2012,19
29,24,0.000153738,Dolores Delgado Bernal,Jean Stefancic,2012,19
29,25,0.000153738,Dolores Delgado Bernal,Adrienne Dixon,2012,19
29,26,0.000153738,Dolores Delgado Bernal,Ian HaneyLópez,2012,19
29,27,0.000153738,Dolores Delgado Bernal,Nirmal Puwar,2012,19
29,28,0.000153738,Dolores Delgado Bernal,David Roediger,2012,19
30,1,0.000461213,Kimberlé Crenshaw,Aja Martinez,2012,19
30,2,0.000153738,Kimberlé Crenshaw,Cruz Medina,2012,19
30,3,0.000153738,Kimberlé Crenshaw,Adam Banks,2012,19
30,4,0.000307475,Kimberlé Crenshaw,Lisa King,2012,19
30,5,0.000307475,Kimberlé Crenshaw,Emma Pérez,2012,19
30,6,0.000153738,Kimberlé Crenshaw,Linda Smith,2012,19
30,7,0.000153738,Kimberlé Crenshaw,Eduardo Bonilla-Silva,2012,19
30,8,0.000153738,Kimberlé Crenshaw,Godwin Agboka,2012,19
30,9,0.000153738,Kimberlé Crenshaw,Rafael Carranza,2012,19
30,10,0.000153738,Kimberlé Crenshaw,Paul Colford,2012,19
30,11,0.000153738,Kimberlé Crenshaw,Aja Y. Martinez,2012,19
30,12,0.000153738,Kimberlé Crenshaw,nan crunkadelic,2012,19
30,13,0.000153738,Kimberlé Crenshaw,Richard Delgado,2012,19
30,14,0.000153738,Kimberlé Crenshaw,Stokely Carmichael,2012,19
30,15,0.000153738,Kimberlé Crenshaw,Ezekiel Choffel,2012,19
30,16,0.000153738,Kimberlé Crenshaw,Frankie Condon,2012,19
30,17,0.000153738,Kimberlé Crenshaw,Dolores DelgadoBernal,2012,19
30,18,0.000153738,Kimberlé Crenshaw,W.E.B DuBois,2012,19
30,19,0.000153738,Kimberlé Crenshaw,Philomena Essed,2012,19
30,20,0.000153738,Kimberlé Crenshaw,Tara J. Yosso,2012,19
30,21,0.000153738,Kimberlé Crenshaw,Derrick Bell,2012,19
30,22,0.000153738,Kimberlé Crenshaw,Wendy Leo Moore,2012,19
30,23,0.000153738,Kimberlé Crenshaw,Nolan Cabrera,2012,19
30,24,0.000153738,Kimberlé Crenshaw,Jean Stefancic,2012,19
30,25,0.000153738,Kimberlé Crenshaw,Adrienne Dixon,2012,19
30,26,0.000153738,Kimberlé Crenshaw,Ian HaneyLópez,2012,19
30,27,0.000153738,Kimberlé Crenshaw,Nirmal Puwar,2012,19
1,2,0.000180441,N. Lerner,M. Soven,2012,20
1,3,0.000180441,N. Lerner,Chris Anson,2012,20
1,4,0.000180441,N. Lerner,R.M. Gonyea,2012,20
1,5,0.000180441,N. Lerner,E. Miraglia,2012,20
1,6,0.000180441,N. Lerner,T.M. Zawacki,2012,20
1,7,0.000360882,N. Lerner,C. Paine,2012,20
1,8,0.000180441,N. Lerner,Wardle ,2012,20
1,9,0.000180441,N. Lerner,E. ,2012,20
1,10,0.000180441,N. Lerner,Paine C,2012,20
1,11,0.000180441,N. Lerner,D.P. Dannels,2012,20
1,12,0.000360882,N. Lerner,J. Little,2012,20
1,13,0.000360882,N. Lerner,L. Bethel,2012,20
1,14,0.000180441,N. Lerner,T. Chavkin,2012,20
1,15,0.000180441,N. Lerner,D. Fouquette,2012,20
1,16,0.000180441,N. Lerner,J. Garufis,2012,20
1,17,0.000180441,N. Lerner,M. Cox,2012,20
1,18,0.000180441,N. Lerner,A.E. Geller,2012,20
1,19,0.000180441,N. Lerner,A.J. Onwuegbuzie,2012,20
1,20,0.000180441,N. Lerner,Bradley Hughes,2012,20
1,21,0.000180441,N. Lerner,Elisabeth L. Miller,2012,20
2,5,0.00171933,Jeffrey Andelora,Jeff Sommers,2013,1
2,10,0.00171933,Jeffrey Andelora,Mark Blaauw-Hara,2013,1
4,1,0.0012269,Holly Hassel,Howard Tinberg,2013,1
4,3,0.00736139,Holly Hassel,Robert Connors,2013,1
4,7,0.0012269,Holly Hassel,Linda Adler-Kassner,2013,1
4,15,0.0012269,Holly Hassel,Brett Griffiths,2013,1
4,29,0.0012269,Holly Hassel,Hunter R. Boylan,2013,1
5,1,0.00118812,Jeff Sommers,Howard Tinberg,2013,1
6,2,0.0177664,Patrick Sullivan,Jeffrey Andelora,2013,1
6,4,0.00114622,Patrick Sullivan,Holly Hassel,2013,1
6,5,0.00114622,Patrick Sullivan,Jeff Sommers,2013,1
6,8,0.00343866,Patrick Sullivan,Mark Reynolds,2013,1
6,9,0.00114622,Patrick Sullivan,Burton Clark,2013,1
6,10,0.00114622,Patrick Sullivan,Mark Blaauw-Hara,2013,1
6,16,0.000573109,Patrick Sullivan,Joanne Baird Giordano,2013,1
6,19,0.000573109,Patrick Sullivan,Jeffrey Klausman,2013,1
6,30,0.000573109,Patrick Sullivan,Lee Shulman,2013,1
6,34,0.000573109,Patrick Sullivan,Paul Resnick,2013,1
6,35,0.000573109,Patrick Sullivan,Todd Taylor,2013,1
6,41,0.000573109,Patrick Sullivan,John Lombardi,2013,1
7,2,0.00119278,Linda Adler-Kassner,Jeffrey Andelora,2013,1
7,14,0.00119278,Linda Adler-Kassner,Ann Connor,2013,1
8,1,0.000573109,Mark Reynolds,Howard Tinberg,2013,1
8,7,0.000573109,Mark Reynolds,Linda Adler-Kassner,2013,1
8,10,0.000573109,Mark Reynolds,Mark Blaauw-Hara,2013,1
8,24,0.00114622,Mark Reynolds,Katherine Mangan,2013,1
8,35,0.000573109,Mark Reynolds,Todd Taylor,2013,1
10,1,0.000635563,Mark Blaauw-Hara,Howard Tinberg,2013,1
10,4,0.000635563,Mark Blaauw-Hara,Holly Hassel,2013,1
10,7,0.00127113,Mark Blaauw-Hara,Linda Adler-Kassner,2013,1
10,18,0.000635563,Mark Blaauw-Hara,Christie Toth,2013,1
11,2,0.000573109,Tony Scott,Jeffrey Andelora,2013,1
11,4,0.00229244,Tony Scott,Holly Hassel,2013,1
11,5,0.000573109,Tony Scott,Jeff Sommers,2013,1
11,8,0.00171933,Tony Scott,Mark Reynolds,2013,1
11,10,0.000573109,Tony Scott,Mark Blaauw-Hara,2013,1
11,14,0.00114622,Tony Scott,Ann Connor,2013,1
11,18,0.000573109,Tony Scott,Christie Toth,2013,1
11,31,0.00114622,Tony Scott,Ashley Smith,2013,1
11,32,0.000573109,Tony Scott,W. Sparrow,2013,1
11,41,0.000573109,Tony Scott,John Lombardi,2013,1
12,1,0.000573109,Grace Chen,Howard Tinberg,2013,1
12,5,0.000573109,Grace Chen,Jeff Sommers,2013,1
12,10,0.000573109,Grace Chen,Mark Blaauw-Hara,2013,1
12,17,0.000573109,Grace Chen,Cassandra Phillips,2013,1
12,18,0.000573109,Grace Chen,Christie Toth,2013,1
12,19,0.000573109,Grace Chen,Jeffrey Klausman,2013,1
12,35,0.000573109,Grace Chen,Todd Taylor,2013,1
12,41,0.000573109,Grace Chen,John Lombardi,2013,1
13,1,0.000573109,Mary Flannery,Howard Tinberg,2013,1
13,2,0.000573109,Mary Flannery,Jeffrey Andelora,2013,1
13,14,0.00114622,Mary Flannery,Ann Connor,2013,1
15,3,0.000605699,Brett Griffiths,Robert Connors,2013,1
15,4,0.000605699,Brett Griffiths,Holly Hassel,2013,1
15,5,0.000605699,Brett Griffiths,Jeff Sommers,2013,1
15,41,0.000605699,Brett Griffiths,John Lombardi,2013,1
16,4,0.000573109,Joanne Baird Giordano,Holly Hassel,2013,1
16,9,0.00114622,Joanne Baird Giordano,Burton Clark,2013,1
16,10,0.000573109,Joanne Baird Giordano,Mark Blaauw-Hara,2013,1
16,25,0.000573109,Joanne Baird Giordano,Peter Moe,2013,1
16,26,0.000573109,Joanne Baird Giordano,Siskanna Naynaha,2013,1
16,30,0.000573109,Joanne Baird Giordano,Lee Shulman,2013,1
16,32,0.000573109,Joanne Baird Giordano,W. Sparrow,2013,1
16,33,0.000573109,Joanne Baird Giordano,Marilyn Sternglass,2013,1
16,34,0.00114622,Joanne Baird Giordano,Paul Resnick,2013,1
